Filename,Particip_ID,Pgph,DefaultLang,CS_cond,Region,nsyll,duration,speechrate,List,Dom_lang,Eng_sprint,Span_sprint,Dom_Sprint,Nondom_Sprint,BLI_Score,Eng_AOA
b38_sdp3_longestoverlap_ISI_4_test,b38,p3,Span,mixed,4,7,3.28,2.13,7,Eng,69,30,69,30,0.434782609,0
b38_sdp3_longestoverlap_ISI_5_test,b38,p3,Span,mixed,5,4,1.56,2.56,7,Eng,69,30,69,30,0.434782609,0
b38_sdp3_longestoverlap_ISI_6_test,b38,p3,Span,mixed,6,6,1.62,3.7,7,Eng,69,30,69,30,0.434782609,0
b38_sdp3_longestoverlap_ISI_7_test,b38,p3,Span,mixed,7,8,2.9,2.76,7,Eng,69,30,69,30,0.434782609,0
b38_sdp3_longestoverlap_ISI_9_test,b38,p3,Span,mixed,9,4,2.38,1.68,7,Eng,69,30,69,30,0.434782609,0
b38_sop3_longestoverlap_ISI_0_test,b38,p3,Span,single,0,3,1,3,7,Eng,69,30,69,30,0.434782609,0
b38_sop3_longestoverlap_ISI_2_test,b38,p3,Span,single,2,3,1.48,2.03,7,Eng,69,30,69,30,0.434782609,0
b38_sop3_longestoverlap_ISI_3_test,b38,p3,Span,single,3,2,0.76,2.63,7,Eng,69,30,69,30,0.434782609,0
b38_sop3_longestoverlap_ISI_4_test,b38,p3,Span,single,4,9,3.56,2.53,7,Eng,69,30,69,30,0.434782609,0
b38_sop3_longestoverlap_ISI_5_test,b38,p3,Span,single,5,4,1.38,2.9,7,Eng,69,30,69,30,0.434782609,0
b38_sop3_longestoverlap_ISI_6_test,b38,p3,Span,single,6,5,1.82,2.75,7,Eng,69,30,69,30,0.434782609,0
b38_sop3_longestoverlap_ISI_7_test,b38,p3,Span,single,7,7,2.06,3.4,7,Eng,69,30,69,30,0.434782609,0
b38_sop3_longestoverlap_ISI_9_test,b38,p3,Span,single,9,7,2.98,2.35,7,Eng,69,30,69,30,0.434782609,0
b38_sdp4_longestoverlap_ISI_1_test,b38,p4,Span,mixed,1,6,1.84,3.26,7,Eng,69,30,69,30,0.434782609,0
b38_sdp4_longestoverlap_ISI_2_test,b38,p4,Span,mixed,2,2,1.96,1.02,7,Eng,69,30,69,30,0.434782609,0
b38_sdp4_longestoverlap_ISI_4_test,b38,p4,Span,mixed,4,4,1.66,2.41,7,Eng,69,30,69,30,0.434782609,0
b38_sdp4_longestoverlap_ISI_5_test,b38,p4,Span,mixed,5,6,2.6,2.31,7,Eng,69,30,69,30,0.434782609,0
b38_sdp4_longestoverlap_ISI_6_test,b38,p4,Span,mixed,6,5,1.48,3.38,7,Eng,69,30,69,30,0.434782609,0
b38_sdp4_longestoverlap_ISI_7_test,b38,p4,Span,mixed,7,7,2.84,2.46,7,Eng,69,30,69,30,0.434782609,0
b38_sdp4_longestoverlap_ISI_9_test,b38,p4,Span,mixed,9,7,1.66,4.22,7,Eng,69,30,69,30,0.434782609,0
b38_sdp4_longestoverlap_ISI_10_test,b38,p4,Span,mixed,10,2,0.94,2.13,7,Eng,69,30,69,30,0.434782609,0
b38_sop4_longestoverlap_ISI_1_test,b38,p4,Span,single,1,4,2.06,1.94,7,Eng,69,30,69,30,0.434782609,0
b38_sop4_longestoverlap_ISI_2_test,b38,p4,Span,single,2,6,1.4,4.29,7,Eng,69,30,69,30,0.434782609,0
b38_sop4_longestoverlap_ISI_4_test,b38,p4,Span,single,4,3,1.84,1.63,7,Eng,69,30,69,30,0.434782609,0
b38_sop4_longestoverlap_ISI_5_test,b38,p4,Span,single,5,5,3.32,1.51,7,Eng,69,30,69,30,0.434782609,0
b38_sop4_longestoverlap_ISI_6_test,b38,p4,Span,single,6,5,1.62,3.09,7,Eng,69,30,69,30,0.434782609,0
b38_sop4_longestoverlap_ISI_7_test,b38,p4,Span,single,7,7,2.92,2.4,7,Eng,69,30,69,30,0.434782609,0
b38_sop4_longestoverlap_ISI_9_test,b38,p4,Span,single,9,8,3.26,2.45,7,Eng,69,30,69,30,0.434782609,0
b38_sop4_longestoverlap_ISI_10_test,b38,p4,Span,single,10,3,1.74,1.72,7,Eng,69,30,69,30,0.434782609,0
b39_sdp3_longestoverlap_ISI_0_test,b39,p3,Span,mixed,0,2,0.82,2.44,8,Eng,64,2,64,2,0.03125,1
b39_sdp3_longestoverlap_ISI_2_test,b39,p3,Span,mixed,2,5,1.26,3.97,8,Eng,64,2,64,2,0.03125,1
b39_sdp3_longestoverlap_ISI_4_test,b39,p3,Span,mixed,4,3,0.84,3.57,8,Eng,64,2,64,2,0.03125,1
b39_sdp3_longestoverlap_ISI_5_test,b39,p3,Span,mixed,5,7,1.8,3.89,8,Eng,64,2,64,2,0.03125,1
b39_sdp3_longestoverlap_ISI_6_test,b39,p3,Span,mixed,6,7,1.9,3.68,8,Eng,64,2,64,2,0.03125,1
b39_sdp3_longestoverlap_ISI_7_test,b39,p3,Span,mixed,7,4,1.5,2.67,8,Eng,64,2,64,2,0.03125,1
b39_sdp3_longestoverlap_ISI_9_test,b39,p3,Span,mixed,9,9,2.12,4.24,8,Eng,64,2,64,2,0.03125,1
b39_sdp3_longestoverlap_ISI_10_test,b39,p3,Span,mixed,10,12,2.52,4.76,8,Eng,64,2,64,2,0.03125,1
b39_sop3_longestoverlap_ISI_0_test,b39,p3,Span,single,0,3,1.14,2.63,8,Eng,64,2,64,2,0.03125,1
b39_sop3_longestoverlap_ISI_2_test,b39,p3,Span,single,2,3,1.74,1.72,8,Eng,64,2,64,2,0.03125,1
b39_sop3_longestoverlap_ISI_4_test,b39,p3,Span,single,4,3,0.6,5,8,Eng,64,2,64,2,0.03125,1
b39_sop3_longestoverlap_ISI_5_test,b39,p3,Span,single,5,4,0.94,4.25,8,Eng,64,2,64,2,0.03125,1
b39_sop3_longestoverlap_ISI_6_test,b39,p3,Span,single,6,6,1.14,5.26,8,Eng,64,2,64,2,0.03125,1
b39_sop3_longestoverlap_ISI_7_test,b39,p3,Span,single,7,4,0.78,5.13,8,Eng,64,2,64,2,0.03125,1
b39_sop3_longestoverlap_ISI_9_test,b39,p3,Span,single,9,8,2.1,3.81,8,Eng,64,2,64,2,0.03125,1
b39_sop3_longestoverlap_ISI_10_test,b39,p3,Span,single,10,4,2.08,1.92,8,Eng,64,2,64,2,0.03125,1
b39_sdp4_longestoverlap_ISI_0_test,b39,p4,Span,mixed,0,3,1.84,1.63,8,Eng,64,2,64,2,0.03125,1
b39_sdp4_longestoverlap_ISI_1_test,b39,p4,Span,mixed,1,7,1.72,4.07,8,Eng,64,2,64,2,0.03125,1
b39_sdp4_longestoverlap_ISI_2_test,b39,p4,Span,mixed,2,6,1.16,5.17,8,Eng,64,2,64,2,0.03125,1
b39_sdp4_longestoverlap_ISI_5_test,b39,p4,Span,mixed,5,3,0.82,3.66,8,Eng,64,2,64,2,0.03125,1
b39_sdp4_longestoverlap_ISI_7_test,b39,p4,Span,mixed,7,3,1.04,2.88,8,Eng,64,2,64,2,0.03125,1
b39_sdp4_longestoverlap_ISI_9_test,b39,p4,Span,mixed,9,15,3.8,3.95,8,Eng,64,2,64,2,0.03125,1
b39_sop4_longestoverlap_ISI_0_test,b39,p4,Span,single,0,4,1.38,2.9,8,Eng,64,2,64,2,0.03125,1
b39_sop4_longestoverlap_ISI_1_test,b39,p4,Span,single,1,4,1.72,2.32,8,Eng,64,2,64,2,0.03125,1
b39_sop4_longestoverlap_ISI_2_test,b39,p4,Span,single,2,6,1.26,4.76,8,Eng,64,2,64,2,0.03125,1
b39_sop4_longestoverlap_ISI_5_test,b39,p4,Span,single,5,4,0.68,5.88,8,Eng,64,2,64,2,0.03125,1
b39_sop4_longestoverlap_ISI_7_test,b39,p4,Span,single,7,5,1.22,4.1,8,Eng,64,2,64,2,0.03125,1
b39_sop4_longestoverlap_ISI_9_test,b39,p4,Span,single,9,10,2.5,4,8,Eng,64,2,64,2,0.03125,1
b3rr_sdp3_longestoverlap_ISI_0_test,b3rr,p3,Span,mixed,0,8,1.86,4.3,4,Eng,77,44,77,44,0.571428571,0
b3rr_sdp3_longestoverlap_ISI_2_test,b3rr,p3,Span,mixed,2,5,1.28,3.91,4,Eng,77,44,77,44,0.571428571,0
b3rr_sdp3_longestoverlap_ISI_3_test,b3rr,p3,Span,mixed,3,2,0.76,2.63,4,Eng,77,44,77,44,0.571428571,0
b3rr_sdp3_longestoverlap_ISI_5_test,b3rr,p3,Span,mixed,5,5,1.98,2.53,4,Eng,77,44,77,44,0.571428571,0
b3rr_sdp3_longestoverlap_ISI_7_test,b3rr,p3,Span,mixed,7,5,1.16,4.31,4,Eng,77,44,77,44,0.571428571,0
b3rr_sdp3_longestoverlap_ISI_10_test,b3rr,p3,Span,mixed,10,5,1.7,2.94,4,Eng,77,44,77,44,0.571428571,0
b3rr_sop3_longestoverlap_ISI_0_test,b3rr,p3,Span,single,0,3,1.3,2.31,4,Eng,77,44,77,44,0.571428571,0
b3rr_sop3_longestoverlap_ISI_2_test,b3rr,p3,Span,single,2,4,1.28,3.12,4,Eng,77,44,77,44,0.571428571,0
b3rr_sop3_longestoverlap_ISI_3_test,b3rr,p3,Span,single,3,7,1.46,4.79,4,Eng,77,44,77,44,0.571428571,0
b3rr_sop3_longestoverlap_ISI_5_test,b3rr,p3,Span,single,5,3,0.88,3.41,4,Eng,77,44,77,44,0.571428571,0
b3rr_sop3_longestoverlap_ISI_7_test,b3rr,p3,Span,single,7,8,1.86,4.3,4,Eng,77,44,77,44,0.571428571,0
b3rr_sop3_longestoverlap_ISI_10_test,b3rr,p3,Span,single,10,6,1.64,3.66,4,Eng,77,44,77,44,0.571428571,0
b3rr_sdp4_longestoverlap_ISI_0_test,b3rr,p4,Span,mixed,0,3,1.3,2.31,4,Eng,77,44,77,44,0.571428571,0
b3rr_sdp4_longestoverlap_ISI_1_test,b3rr,p4,Span,mixed,1,3,0.94,3.19,4,Eng,77,44,77,44,0.571428571,0
b3rr_sdp4_longestoverlap_ISI_2_test,b3rr,p4,Span,mixed,2,5,1.68,2.98,4,Eng,77,44,77,44,0.571428571,0
b3rr_sdp4_longestoverlap_ISI_6_test,b3rr,p4,Span,mixed,6,5,1.14,4.39,4,Eng,77,44,77,44,0.571428571,0
b3rr_sdp4_longestoverlap_ISI_7_test,b3rr,p4,Span,mixed,7,2,1,2,4,Eng,77,44,77,44,0.571428571,0
b3rr_sdp4_longestoverlap_ISI_9_test,b3rr,p4,Span,mixed,9,3,1.22,2.46,4,Eng,77,44,77,44,0.571428571,0
b3rr_sdp4_longestoverlap_ISI_10_test,b3rr,p4,Span,mixed,10,3,1.2,2.5,4,Eng,77,44,77,44,0.571428571,0
b3rr_sop4_longestoverlap_ISI_0_test,b3rr,p4,Span,single,0,4,1.06,3.77,4,Eng,77,44,77,44,0.571428571,0
b3rr_sop4_longestoverlap_ISI_1_test,b3rr,p4,Span,single,1,3,0.86,3.49,4,Eng,77,44,77,44,0.571428571,0
b3rr_sop4_longestoverlap_ISI_2_test,b3rr,p4,Span,single,2,5,1.3,3.84,4,Eng,77,44,77,44,0.571428571,0
b3rr_sop4_longestoverlap_ISI_6_test,b3rr,p4,Span,single,6,3,1,3,4,Eng,77,44,77,44,0.571428571,0
b3rr_sop4_longestoverlap_ISI_7_test,b3rr,p4,Span,single,7,3,1.88,1.6,4,Eng,77,44,77,44,0.571428571,0
b3rr_sop4_longestoverlap_ISI_9_test,b3rr,p4,Span,single,9,5,1.32,3.79,4,Eng,77,44,77,44,0.571428571,0
b3rr_sop4_longestoverlap_ISI_10_test,b3rr,p4,Span,single,10,2,1.04,1.92,4,Eng,77,44,77,44,0.571428571,0
b40_sdp3_longestoverlap_ISI_0_test,b40,p3,Span,mixed,0,8,1.92,4.17,9,Eng,70,38,70,38,0.542857143,3
b40_sdp3_longestoverlap_ISI_1_test,b40,p3,Span,mixed,1,3,1.68,1.79,9,Eng,70,38,70,38,0.542857143,3
b40_sdp3_longestoverlap_ISI_2_test,b40,p3,Span,mixed,2,6,3.4,1.76,9,Eng,70,38,70,38,0.542857143,3
b40_sdp3_longestoverlap_ISI_3_test,b40,p3,Span,mixed,3,7,2.54,2.76,9,Eng,70,38,70,38,0.542857143,3
b40_sdp3_longestoverlap_ISI_4_test,b40,p3,Span,mixed,4,6,3.04,1.97,9,Eng,70,38,70,38,0.542857143,3
b40_sdp3_longestoverlap_ISI_5_test,b40,p3,Span,mixed,5,6,1.58,3.8,9,Eng,70,38,70,38,0.542857143,3
b40_sdp3_longestoverlap_ISI_6_test,b40,p3,Span,mixed,6,3,3.62,0.83,9,Eng,70,38,70,38,0.542857143,3
b40_sdp3_longestoverlap_ISI_7_test,b40,p3,Span,mixed,7,8,3.7,2.16,9,Eng,70,38,70,38,0.542857143,3
b40_sdp3_longestoverlap_ISI_9_test,b40,p3,Span,mixed,9,5,1.74,2.87,9,Eng,70,38,70,38,0.542857143,3
b40_sop3_longestoverlap_ISI_0_test,b40,p3,Span,single,0,5,2.5,2,9,Eng,70,38,70,38,0.542857143,3
b40_sop3_longestoverlap_ISI_1_test,b40,p3,Span,single,1,4,2.06,1.94,9,Eng,70,38,70,38,0.542857143,3
b40_sop3_longestoverlap_ISI_2_test,b40,p3,Span,single,2,6,2.02,2.97,9,Eng,70,38,70,38,0.542857143,3
b40_sop3_longestoverlap_ISI_3_test,b40,p3,Span,single,3,7,2.56,2.73,9,Eng,70,38,70,38,0.542857143,3
b40_sop3_longestoverlap_ISI_4_test,b40,p3,Span,single,4,9,2.6,3.46,9,Eng,70,38,70,38,0.542857143,3
b40_sop3_longestoverlap_ISI_5_test,b40,p3,Span,single,5,5,1.82,2.75,9,Eng,70,38,70,38,0.542857143,3
b40_sop3_longestoverlap_ISI_6_test,b40,p3,Span,single,6,2,2.28,0.88,9,Eng,70,38,70,38,0.542857143,3
b40_sop3_longestoverlap_ISI_7_test,b40,p3,Span,single,7,9,3,3,9,Eng,70,38,70,38,0.542857143,3
b40_sop3_longestoverlap_ISI_9_test,b40,p3,Span,single,9,8,2.98,2.68,9,Eng,70,38,70,38,0.542857143,3
b40_sdp4_longestoverlap_ISI_0_test,b40,p4,Span,mixed,0,6,2.02,2.97,9,Eng,70,38,70,38,0.542857143,3
b40_sdp4_longestoverlap_ISI_1_test,b40,p4,Span,mixed,1,12,4.74,2.53,9,Eng,70,38,70,38,0.542857143,3
b40_sdp4_longestoverlap_ISI_4_test,b40,p4,Span,mixed,4,6,2.06,2.91,9,Eng,70,38,70,38,0.542857143,3
b40_sdp4_longestoverlap_ISI_5_test,b40,p4,Span,mixed,5,10,3.48,2.87,9,Eng,70,38,70,38,0.542857143,3
b40_sdp4_longestoverlap_ISI_6_test,b40,p4,Span,mixed,6,5,2.22,2.25,9,Eng,70,38,70,38,0.542857143,3
b40_sdp4_longestoverlap_ISI_7_test,b40,p4,Span,mixed,7,7,2.48,2.82,9,Eng,70,38,70,38,0.542857143,3
b40_sdp4_longestoverlap_ISI_9_test,b40,p4,Span,mixed,9,6,1.64,3.66,9,Eng,70,38,70,38,0.542857143,3
b40_sop4_longestoverlap_ISI_0_test,b40,p4,Span,single,0,7,2.7,2.59,9,Eng,70,38,70,38,0.542857143,3
b40_sop4_longestoverlap_ISI_1_test,b40,p4,Span,single,1,8,2.94,2.72,9,Eng,70,38,70,38,0.542857143,3
b40_sop4_longestoverlap_ISI_4_test,b40,p4,Span,single,4,4,1.96,2.04,9,Eng,70,38,70,38,0.542857143,3
b40_sop4_longestoverlap_ISI_5_test,b40,p4,Span,single,5,10,5.14,1.95,9,Eng,70,38,70,38,0.542857143,3
b40_sop4_longestoverlap_ISI_6_test,b40,p4,Span,single,6,7,1.56,4.49,9,Eng,70,38,70,38,0.542857143,3
b40_sop4_longestoverlap_ISI_7_test,b40,p4,Span,single,7,3,0.92,3.26,9,Eng,70,38,70,38,0.542857143,3
b40_sop4_longestoverlap_ISI_9_test,b40,p4,Span,single,9,2,1.48,1.35,9,Eng,70,38,70,38,0.542857143,3
b41r_sdp3_longestoverlap_ISI_0_test,b41r,p3,Span,mixed,0,7,1.8,3.89,10,Eng,69,57,69,57,0.826086957,4
b41r_sdp3_longestoverlap_ISI_2_test,b41r,p3,Span,mixed,2,3,1.8,1.67,10,Eng,69,57,69,57,0.826086957,4
b41r_sdp3_longestoverlap_ISI_3_test,b41r,p3,Span,mixed,3,2,0.66,3.03,10,Eng,69,57,69,57,0.826086957,4
b41r_sdp3_longestoverlap_ISI_4_test,b41r,p3,Span,mixed,4,6,1.5,4,10,Eng,69,57,69,57,0.826086957,4
b41r_sdp3_longestoverlap_ISI_5_test,b41r,p3,Span,mixed,5,4,1.14,3.51,10,Eng,69,57,69,57,0.826086957,4
b41r_sdp3_longestoverlap_ISI_7_test,b41r,p3,Span,mixed,7,5,1.94,2.58,10,Eng,69,57,69,57,0.826086957,4
b41r_sdp3_longestoverlap_ISI_10_test,b41r,p3,Span,mixed,10,7,1.64,4.27,10,Eng,69,57,69,57,0.826086957,4
b41r_sop3_longestoverlap_ISI_0_test,b41r,p3,Span,single,0,2,1.3,1.54,10,Eng,69,57,69,57,0.826086957,4
b41r_sop3_longestoverlap_ISI_2_test,b41r,p3,Span,single,2,2,1.28,1.56,10,Eng,69,57,69,57,0.826086957,4
b41r_sop3_longestoverlap_ISI_3_test,b41r,p3,Span,single,3,3,0.8,3.75,10,Eng,69,57,69,57,0.826086957,4
b41r_sop3_longestoverlap_ISI_4_test,b41r,p3,Span,single,4,4,1.12,3.57,10,Eng,69,57,69,57,0.826086957,4
b41r_sop3_longestoverlap_ISI_5_test,b41r,p3,Span,single,5,4,1.3,3.08,10,Eng,69,57,69,57,0.826086957,4
b41r_sop3_longestoverlap_ISI_7_test,b41r,p3,Span,single,7,4,1.26,3.17,10,Eng,69,57,69,57,0.826086957,4
b41r_sop3_longestoverlap_ISI_10_test,b41r,p3,Span,single,10,4,1.08,3.7,10,Eng,69,57,69,57,0.826086957,4
b41r_sdp4_longestoverlap_ISI_1_test,b41r,p4,Span,mixed,1,5,2,2.5,10,Eng,69,57,69,57,0.826086957,4
b41r_sdp4_longestoverlap_ISI_2_test,b41r,p4,Span,mixed,2,4,1.16,3.45,10,Eng,69,57,69,57,0.826086957,4
b41r_sdp4_longestoverlap_ISI_4_test,b41r,p4,Span,mixed,4,3,1.66,1.81,10,Eng,69,57,69,57,0.826086957,4
b41r_sdp4_longestoverlap_ISI_5_test,b41r,p4,Span,mixed,5,5,1.44,3.47,10,Eng,69,57,69,57,0.826086957,4
b41r_sdp4_longestoverlap_ISI_6_test,b41r,p4,Span,mixed,6,4,1.2,3.33,10,Eng,69,57,69,57,0.826086957,4
b41r_sdp4_longestoverlap_ISI_7_test,b41r,p4,Span,mixed,7,5,1.88,2.66,10,Eng,69,57,69,57,0.826086957,4
b41r_sdp4_longestoverlap_ISI_9_test,b41r,p4,Span,mixed,9,5,1.34,3.73,10,Eng,69,57,69,57,0.826086957,4
b41r_sdp4_longestoverlap_ISI_10_test,b41r,p4,Span,mixed,10,3,1.32,2.27,10,Eng,69,57,69,57,0.826086957,4
b41r_sop4_longestoverlap_ISI_1_test,b41r,p4,Span,single,1,4,1.74,2.3,10,Eng,69,57,69,57,0.826086957,4
b41r_sop4_longestoverlap_ISI_2_test,b41r,p4,Span,single,2,5,1.42,3.52,10,Eng,69,57,69,57,0.826086957,4
b41r_sop4_longestoverlap_ISI_4_test,b41r,p4,Span,single,4,3,1.58,1.9,10,Eng,69,57,69,57,0.826086957,4
b41r_sop4_longestoverlap_ISI_5_test,b41r,p4,Span,single,5,4,1.54,2.6,10,Eng,69,57,69,57,0.826086957,4
b41r_sop4_longestoverlap_ISI_6_test,b41r,p4,Span,single,6,3,0.86,3.49,10,Eng,69,57,69,57,0.826086957,4
b41r_sop4_longestoverlap_ISI_7_test,b41r,p4,Span,single,7,4,1.42,2.82,10,Eng,69,57,69,57,0.826086957,4
b41r_sop4_longestoverlap_ISI_9_test,b41r,p4,Span,single,9,5,1.28,3.91,10,Eng,69,57,69,57,0.826086957,4
b41r_sop4_longestoverlap_ISI_10_test,b41r,p4,Span,single,10,3,1.4,2.14,10,Eng,69,57,69,57,0.826086957,4
b42rr_sdp3_longestoverlap_ISI_0_test,b42rr,p3,Span,mixed,0,6,1.72,3.49,11,Eng,78,49,78,49,0.628205128,6
b42rr_sdp3_longestoverlap_ISI_1_test,b42rr,p3,Span,mixed,1,5,1.26,3.97,11,Eng,78,49,78,49,0.628205128,6
b42rr_sdp3_longestoverlap_ISI_3_test,b42rr,p3,Span,mixed,3,2,0.6,3.33,11,Eng,78,49,78,49,0.628205128,6
b42rr_sdp3_longestoverlap_ISI_5_test,b42rr,p3,Span,mixed,5,7,2.24,3.12,11,Eng,78,49,78,49,0.628205128,6
b42rr_sdp3_longestoverlap_ISI_7_test,b42rr,p3,Span,mixed,7,5,1.74,2.87,11,Eng,78,49,78,49,0.628205128,6
b42rr_sdp3_longestoverlap_ISI_9_test,b42rr,p3,Span,mixed,9,2,1.66,1.2,11,Eng,78,49,78,49,0.628205128,6
b42rr_sdp3_longestoverlap_ISI_10_test,b42rr,p3,Span,mixed,10,9,2.64,3.41,11,Eng,78,49,78,49,0.628205128,6
b42rr_sop3_longestoverlap_ISI_0_test,b42rr,p3,Span,single,0,5,1.16,4.31,11,Eng,78,49,78,49,0.628205128,6
b42rr_sop3_longestoverlap_ISI_1_test,b42rr,p3,Span,single,1,4,0.84,4.76,11,Eng,78,49,78,49,0.628205128,6
b42rr_sop3_longestoverlap_ISI_3_test,b42rr,p3,Span,single,3,2,0.4,5,11,Eng,78,49,78,49,0.628205128,6
b42rr_sop3_longestoverlap_ISI_5_test,b42rr,p3,Span,single,5,11,3,3.67,11,Eng,78,49,78,49,0.628205128,6
b42rr_sop3_longestoverlap_ISI_7_test,b42rr,p3,Span,single,7,10,2.34,4.27,11,Eng,78,49,78,49,0.628205128,6
b42rr_sop3_longestoverlap_ISI_9_test,b42rr,p3,Span,single,9,6,1.52,3.95,11,Eng,78,49,78,49,0.628205128,6
b42rr_sop3_longestoverlap_ISI_10_test,b42rr,p3,Span,single,10,10,2.12,4.72,11,Eng,78,49,78,49,0.628205128,6
b42rr_sdp4_longestoverlap_ISI_0_test,b42rr,p4,Span,mixed,0,5,1.5,3.33,11,Eng,78,49,78,49,0.628205128,6
b42rr_sdp4_longestoverlap_ISI_1_test,b42rr,p4,Span,mixed,1,3,0.66,4.54,11,Eng,78,49,78,49,0.628205128,6
b42rr_sdp4_longestoverlap_ISI_2_test,b42rr,p4,Span,mixed,2,3,0.96,3.12,11,Eng,78,49,78,49,0.628205128,6
b42rr_sdp4_longestoverlap_ISI_3_test,b42rr,p4,Span,mixed,3,3,0.92,3.26,11,Eng,78,49,78,49,0.628205128,6
b42rr_sdp4_longestoverlap_ISI_4_test,b42rr,p4,Span,mixed,4,6,1.9,3.16,11,Eng,78,49,78,49,0.628205128,6
b42rr_sdp4_longestoverlap_ISI_5_test,b42rr,p4,Span,mixed,5,5,1.64,3.05,11,Eng,78,49,78,49,0.628205128,6
b42rr_sdp4_longestoverlap_ISI_7_test,b42rr,p4,Span,mixed,7,7,2.76,2.54,11,Eng,78,49,78,49,0.628205128,6
b42rr_sdp4_longestoverlap_ISI_9_test,b42rr,p4,Span,mixed,9,2,0.66,3.03,11,Eng,78,49,78,49,0.628205128,6
b42rr_sdp4_longestoverlap_ISI_10_test,b42rr,p4,Span,mixed,10,2,0.56,3.57,11,Eng,78,49,78,49,0.628205128,6
b42rr_sop4_longestoverlap_ISI_0_test,b42rr,p4,Span,single,0,3,1.44,2.08,11,Eng,78,49,78,49,0.628205128,6
b42rr_sop4_longestoverlap_ISI_1_test,b42rr,p4,Span,single,1,5,1.4,3.57,11,Eng,78,49,78,49,0.628205128,6
b42rr_sop4_longestoverlap_ISI_2_test,b42rr,p4,Span,single,2,4,1.22,3.28,11,Eng,78,49,78,49,0.628205128,6
b42rr_sop4_longestoverlap_ISI_3_test,b42rr,p4,Span,single,3,5,1.54,3.25,11,Eng,78,49,78,49,0.628205128,6
b42rr_sop4_longestoverlap_ISI_4_test,b42rr,p4,Span,single,4,2,0.6,3.33,11,Eng,78,49,78,49,0.628205128,6
b42rr_sop4_longestoverlap_ISI_5_test,b42rr,p4,Span,single,5,5,1.12,4.46,11,Eng,78,49,78,49,0.628205128,6
b42rr_sop4_longestoverlap_ISI_7_test,b42rr,p4,Span,single,7,6,1.12,5.36,11,Eng,78,49,78,49,0.628205128,6
b42rr_sop4_longestoverlap_ISI_9_test,b42rr,p4,Span,single,9,5,0.88,5.68,11,Eng,78,49,78,49,0.628205128,6
b42rr_sop4_longestoverlap_ISI_10_test,b42rr,p4,Span,single,10,2,0.64,3.12,11,Eng,78,49,78,49,0.628205128,6
b43_sdp3_longestoverlap_ISI_0_test,b43,p3,Span,mixed,0,9,4.18,2.15,12,Eng,69,45,69,45,0.652173913,0
b43_sdp3_longestoverlap_ISI_2_test,b43,p3,Span,mixed,2,7,2.06,3.4,12,Eng,69,45,69,45,0.652173913,0
b43_sdp3_longestoverlap_ISI_3_test,b43,p3,Span,mixed,3,3,1.02,2.94,12,Eng,69,45,69,45,0.652173913,0
b43_sdp3_longestoverlap_ISI_5_test,b43,p3,Span,mixed,5,5,1.76,2.84,12,Eng,69,45,69,45,0.652173913,0
b43_sdp3_longestoverlap_ISI_6_test,b43,p3,Span,mixed,6,3,0.96,3.12,12,Eng,69,45,69,45,0.652173913,0
b43_sdp3_longestoverlap_ISI_7_test,b43,p3,Span,mixed,7,7,2.84,2.46,12,Eng,69,45,69,45,0.652173913,0
b43_sdp3_longestoverlap_ISI_9_test,b43,p3,Span,mixed,9,8,3.8,2.1,12,Eng,69,45,69,45,0.652173913,0
b43_sdp3_longestoverlap_ISI_10_test,b43,p3,Span,mixed,10,2,0.92,2.17,12,Eng,69,45,69,45,0.652173913,0
b43_sop3_longestoverlap_ISI_0_test,b43,p3,Span,single,0,8,2.24,3.57,12,Eng,69,45,69,45,0.652173913,0
b43_sop3_longestoverlap_ISI_2_test,b43,p3,Span,single,2,8,2.46,3.25,12,Eng,69,45,69,45,0.652173913,0
b43_sop3_longestoverlap_ISI_3_test,b43,p3,Span,single,3,8,2.18,3.67,12,Eng,69,45,69,45,0.652173913,0
b43_sop3_longestoverlap_ISI_5_test,b43,p3,Span,single,5,6,1.4,4.28,12,Eng,69,45,69,45,0.652173913,0
b43_sop3_longestoverlap_ISI_6_test,b43,p3,Span,single,6,5,1.62,3.09,12,Eng,69,45,69,45,0.652173913,0
b43_sop3_longestoverlap_ISI_7_test,b43,p3,Span,single,7,3,0.88,3.41,12,Eng,69,45,69,45,0.652173913,0
b43_sop3_longestoverlap_ISI_9_test,b43,p3,Span,single,9,10,3.24,3.09,12,Eng,69,45,69,45,0.652173913,0
b43_sop3_longestoverlap_ISI_10_test,b43,p3,Span,single,10,5,1.42,3.52,12,Eng,69,45,69,45,0.652173913,0
b43_sdp4_longestoverlap_ISI_0_test,b43,p4,Span,mixed,0,5,1.68,2.98,12,Eng,69,45,69,45,0.652173913,0
b43_sdp4_longestoverlap_ISI_1_test,b43,p4,Span,mixed,1,7,1.94,3.61,12,Eng,69,45,69,45,0.652173913,0
b43_sdp4_longestoverlap_ISI_2_test,b43,p4,Span,mixed,2,5,1.98,2.52,12,Eng,69,45,69,45,0.652173913,0
b43_sdp4_longestoverlap_ISI_4_test,b43,p4,Span,mixed,4,5,2.64,1.89,12,Eng,69,45,69,45,0.652173913,0
b43_sdp4_longestoverlap_ISI_5_test,b43,p4,Span,mixed,5,3,0.88,3.41,12,Eng,69,45,69,45,0.652173913,0
b43_sdp4_longestoverlap_ISI_7_test,b43,p4,Span,mixed,7,7,3.58,1.95,12,Eng,69,45,69,45,0.652173913,0
